DOI,title,keywords,abstract,authors,dataLink,year,Id,dataDirectory
https://doi.pangaea.de/10.1594/PANGAEA.762350,"Seawater carbonate chemistry and biological processes during experiments with Coccolithus braarudii, 2011","['Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Chromista', 'Coccolithus braarudii', 'Growth/Morphology', 'Haptophyta', 'Laboratory experiment', 'Laboratory strains', 'Pelagos', 'Phytoplankton', 'Primary production/Photosynthesis', 'Single species', 'South Atlantic']","Ocean acidification and associated shifts in carbonate chemistry speciation induced by increasing levels of atmospheric carbon dioxide (CO2) have the potential to impact marine biota in various ways. The process of biogenic calcification, for instance, is usually shown to be negatively affected. In coccolithophores, an important group of pelagic calcifiers, changes in cellular calcification rates in response to changing ocean carbonate chemistry appear to differ among species. By applying a wider CO2 range we show that a species previously reported insensitive to seawater acidification, Coccolithusbraarudii, responds both in terms of calcification and photosynthesis, although at higher levels of CO2. Thus, observed differences between species seem to be related to individual sensitivities while the underlying mechanisms could be the same. On this basis we develop a conceptual model of coccolithophorid calcification and photosynthesis in response to CO2-induced changes in seawater carbonate chemistry speciation.","['Krug, Sebastian', 'Schulz, Kai Georg', 'Riebesell, Ulf']",https://doi.pangaea.de/10.1594/PANGAEA.762350?format=textfile,2011,PANGAEA.762350,Krug_2011_762350
https://doi.pangaea.de/10.1594/PANGAEA.836066,Impact of elevated pCO2 on acid-base regulation of the sea urchin Echinometra mathaei and its relation to resistance to ocean acidification: A study in mesocosms,"['Acid-base regulation', 'Animalia', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Echinodermata', 'Echinometra mathaei', 'Growth/Morphology', 'Indian Ocean', 'Laboratory experiment', 'Respiration', 'Single species', 'Tropical']","Due to their low metabolism and apparent poor ion regulation ability, sea urchins could be particularly sensitive to ocean acidification resulting from increased dissolution of atmospheric carbon dioxide. Therefore, we evaluated the acid-base regulation ability of the coral reef sea urchin Echinometra mathaei and the impact of decreased pH on its growth and respiration activity. The study was conducted in two identical artificial reef mesocosms during seven weeks. Experimental tanks were maintained respectively at mean pHT 7.7 and 8.05 (with field-like night and day variations). The major physico-chemical parameters were identical, only pCO2 and pHT differed. Results indicate that E. mathaei can regulate the pH of its coelomic fluid in the considered range of pH, allowing a sustainable growth and ensuring an unaffected respiratory metabolism, at least at short term.","['Moulin, Laure', 'Grosjean, Philippe', 'Leblud, Julien', 'Batigny, Antoine', 'Dubois, Philippe']",https://doi.pangaea.de/10.1594/PANGAEA.836066?format=textfile,2014,PANGAEA.836066,Moulin_2014_836066
https://doi.pangaea.de/10.1594/PANGAEA.875791,"Seawater carbonate chemistry and leaf coloration, photophysiology and photosynthetic pigments of seagrass Zostera noltii","['Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Laboratory experiment', 'North Atlantic', 'Plantae', 'Primary production/Photosynthesis', 'Seagrass', 'Single species', 'Temperate', 'Tracheophyta', 'Zostera noltii']","Seagrasses play an essential ecological role within coastal habitats and their worldwide population decline has been linked to different types of anthropogenic forces. We investigated, for the first time, the combined effects of future ocean warming and acidification on fundamental biological processes of Zostera noltii, including shoot density, leaf coloration, photophysiology (electron transport rate, ETR; maximum PSII quantum yield, Fv/Fm) and photosynthetic pigments. Shoot density was severely affected under warming conditions, with a concomitant increase in the frequency of brownish colored leaves (seagrass die-off). Warming was responsible for a significant decrease in ETR and Fv/Fm (particularly under control pH conditions), while promoting the highest ETR variability (among experimental treatments). Warming also elicited a significant increase in pheophytin and carotenoid levels, alongside an increase in carotenoid/chlorophyll ratio and De-Epoxidation State (DES). Acidification significantly affected photosynthetic pigments content (antheraxanthin, beta-carotene, violaxanthin and zeaxanthin), with a significant decrease being recorded under the warming scenario. No significant interaction between ocean acidification and warming was observed. Our findings suggest that future ocean warming will be a foremost determinant stressor influencing Z. noltii survival and physiological performance. Additionally, acidification conditions to occur in the future will be unable to counteract deleterious effects posed by ocean warming.","['Repolho, Tiago', 'Duarte, Bernardo', 'Dionísio, Gisela', 'Paula, José Ricardo', 'Lopes, Ana R', 'Rosa, Inês C', 'Grilo, Tiago F', 'Cacador, Isabel', 'Calado, Ricardo', 'Rosa, Rui']",https://doi.pangaea.de/10.1594/PANGAEA.875791?format=textfile,2017,PANGAEA.875791,Repolho_2017_875791
https://doi.pangaea.de/10.1594/PANGAEA.930400,Seawater carbonate chemistry and bacterial diversity of intertidal bacterial biofilm communities,"['Benthos', 'CO2 vent', 'Coast and continental shelf', 'Community composition and diversity', 'Entire community', 'Field observation', 'North Pacific', 'Rocky-shore community', 'Temperate']","The effects of ocean acidification on ecosystems remain poorly understood, because it is difficult to simulate the effects of elevated CO2 on entire marine communities. Natural systems enriched in CO2 are being used to help understand the long-term effects of ocean acidification in situ. Here, we compared biofilm bacterial communities on intertidal cobbles/boulders and bedrock along a seawater CO2 gradient off Japan. Samples sequenced for 16S rRNA showed differences in bacterial communities with different pCO2 and between habitat types. In both habitats, bacterial diversity increased in the acidified conditions. Differences in pCO2 were associated with differences in the relative abundance of the dominant phyla. However, despite the differences in community composition, there was no indication that these changes would be significant for nutrient cycling and ecosystem function. As well as direct effects of seawater chemistry on the biofilm, increased microalgal growth and decreased grazing may contribute to the shift in bacterial composition at high CO2, as documented by other studies. Thus, the effects of changes in bacterial community composition due to globally increasing pCO2 levels require further investigation to assess the implications for marine ecosystem function. However, the apparent lack of functional shifts in biofilms along the pCO2 gradient is a reassuring indicator of stability of their ecosystem functions in shallow ocean margins.","['Kerfahi, Dorsaf', 'Harvey, Ben P', 'Agostini, Sylvain', 'Kon, Koetsu', 'Huang, Ruiping', 'Adams, Jonathan M', 'Hall-Spencer, Jason M']",https://doi.pangaea.de/10.1594/PANGAEA.930400?format=textfile,2020,PANGAEA.930400,Kerfahi_2020_930400
https://doi.pangaea.de/10.1594/PANGAEA.875041,Stress physiology and weapon integrity of intertidal mantis shrimp under future ocean conditions,"['Animalia', 'Arthropoda', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Neogonodactylus bredini', 'North Atlantic', 'Single species', 'Temperature', 'Tropical']","Calcified marine organisms typically experience increased oxidative stress and changes in mineralization in response to ocean acidification and warming conditions. These effects could hinder the potency of animal weapons, such as the mantis shrimp's raptorial appendage. The mechanical properties of this calcified weapon enable extremely powerful punches to be delivered to prey and aggressors. We examined oxidative stress and exoskeleton structure, mineral content, and mechanical properties of the raptorial appendage and the carapace under long-term ocean acidification and warming conditions. The predatory appendage had significantly higher % Mg under ocean acidification conditions, while oxidative stress levels as well as the % Ca and mechanical properties of the appendage remained unchanged. Thus, mantis shrimp tolerate expanded ranges of pH and temperature without experiencing oxidative stress or functional changes to their weapons. Our findings suggest that these powerful predators will not be hindered under future ocean conditions.","['deVries, Maya S', 'Webb, Summer J', 'Tu, Jenny', 'Cory, Esther', 'Morgan, Victoria', 'Sah, Robert L', 'Deheyn, Dimitri D', 'Taylor, Jennifer']",https://doi.pangaea.de/10.1594/PANGAEA.875041?format=textfile,2016,PANGAEA.875041,deVries_2016_875041
https://doi.pangaea.de/10.1594/PANGAEA.829376,Experiment: Influence of CO2 and nitrogen limitation on the coccolith volume of Emiliania huxleyi (Haptophyta),"['Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Chromista', 'Emiliania huxleyi', 'Gene expression (incl. proteomics)', 'Growth/Morphology', 'Haptophyta', 'Laboratory experiment', 'Laboratory strains', 'Macro-nutrients', 'North Atlantic', 'Pelagos', 'Phytoplankton', 'Primary production/Photosynthesis', 'Single species']","Coccolithophores, a key phytoplankton group, are one of the most studied organisms regarding their physiological response to ocean acidification/carbonation. The biogenic production of calcareous coccoliths has made coccolithophores a promising group for paleoceanographic research aiming to reconstruct past environmental conditions. Recently, geochemical and morphological analyses of fossil coccoliths have gained increased interest in regard to changes in seawater carbonate chemistry. The cosmopolitan coccolithophore Emiliania huxleyi (Lohm.) Hay and Mohler was cultured over a range of pCO2 levels in controlled laboratory experiments under nutrient replete and nitrogen limited conditions. Measurements of photosynthesis and calcification revealed, as previously published, an increase in particulate organic carbon production and a moderate decrease in calcification from ambient to elevated pCO2. The enhancement in particulate organic carbon production was accompanied by an increase in cell diameter. Changes in coccolith volume were best correlated with the coccosphere/cell diameter and no significant correlation was found between the coccolith volume and the particulate inorganic carbon production. The conducted experiments revealed that the coccolith volume of E. huxleyi is variable with aquatic CO2 concentration but its sensitivity is rather small in comparison with its sensitivity to nitrogen limitation. Comparing coccolith morphological and geometrical parameters like volume, mass and size to physiological parameters under controlled laboratory conditions is an important step to understand variations in fossil coccolith geometry.","['Müller, Marius N']",https://doi.pangaea.de/10.1594/PANGAEA.829376?format=textfile,2012,PANGAEA.829376,Muller_2012_829376
https://doi.pangaea.de/10.1594/PANGAEA.958993,Seawater carbonate chemistry and macrofaunal community structure and behavior,"['Benthos', 'Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Community composition and diversity', 'Entire community', 'Laboratory experiment', 'North Atlantic', 'Other studied parameter or process', 'Soft-bottom community', 'Temperate', 'Temperature']","Fundamental changes in seawater carbonate chemistry and sea surface temperatures associated with the ocean uptake of anthropogenic CO2 are accelerating, but investigations of the susceptibility of biogeochemical processes to the simultaneous occurrence of multiple components of climate change are uncommon. Here, we quantify how concurrent changes in enhanced temperature and atmospheric pCO2, coupled with an associated shift in macrofaunal community structure and behavior (sediment particle reworking and bioirrigation), modify net carbon and nutrient concentrations (NH4-N, NOx-N, PO4-P) in representative shelf sea sediment habitats (mud, sandy-mud, muddy-sand and sand) of the Celtic Sea. We show that net concentrations of organic carbon, nitrogen and phosphate are, irrespective of sediment type, largely unaffected by a simultaneous increase in temperature and atmospheric pCO2. However, our analyses also reveal that a reduction in macrofaunal species richness and total abundance occurs under future environmental conditions, varies across a gradient of cohesive to non-cohesive sediments, and negatively moderates biogeochemical processes, in particular nitrification. Our findings indicate that future environmental conditions are unlikely to have strong direct effects on biogeochemical processes but, particularly in muddy sands, the abundance, activity, composition and functional role of invertebrate communities are likely to be altered in ways that will be sufficient to regulate the function of the microbial community and the availability of nutrients in shelf sea waters.","['Godbold, Jasmin A', 'Hale, Rachel', 'Wood, Christina L', 'Solan, Martin']",https://doi.pangaea.de/10.1594/PANGAEA.958993?format=textfile,2017,PANGAEA.958993,Godbold_2017_958993
https://doi.pangaea.de/10.1594/PANGAEA.956150,Seawater carbonate chemistry and calcification rate of reef-building coral Siderastrea siderea,"['Animalia', 'Benthic animals', 'Benthos', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'North Atlantic', 'Siderastrea siderea', 'Single species', 'Temperature', 'Tropical']","Anthropogenic increases in atmospheric CO2 over this century are predicted to cause global average surface ocean pH to decline by 0.1–0.3 pH units and sea surface temperature to increase by 1–4°C. We conducted controlled laboratory experiments to investigate the impacts of CO2-induced ocean acidification (pCO2 = 324, 477, 604, 2553 µatm) and warming (25, 28, 32°C) on the calcification rate of the zooxanthellate scleractinian coral Siderastrea siderea, a widespread, abundant and keystone reef-builder in the Caribbean Sea. We show that both acidification and warming cause a parabolic response in the calcification rate within this coral species. Moderate increases in pCO2 and warming, relative to near-present-day values, enhanced coral calcification, with calcification rates declining under the highest pCO2 and thermal conditions. Equivalent responses to acidification and warming were exhibited by colonies across reef zones and the parabolic nature of the corals' response to these stressors was evident across all three of the experiment's 30-day observational intervals. Furthermore, the warming projected by the Intergovernmental Panel on Climate Change for the end of the twenty-first century caused a fivefold decrease in the rate of coral calcification, while the acidification projected for the same interval had no statistically significant impact on the calcification rate—suggesting that ocean warming poses a more immediate threat than acidification for this important coral species.","['Castillo, Karl D', 'Ries, Justin B', 'Bruno, John F', 'Westfield, Isaac T']",https://doi.pangaea.de/10.1594/PANGAEA.956150?format=textfile,2014,PANGAEA.956150,Castillo_2014_956150
https://doi.pangaea.de/10.1594/PANGAEA.721879,"Seawater carbonate chemistry and calcification during an experiment with a coral Porites lutea, 2004","['Animalia', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Laboratory experiment', 'North Pacific', 'Porites lutea', 'Single species', 'Temperate']","Using living corals collected from Okinawan coral reefs, laboratory experiments were performed to investigate the relationship between coral calcification and aragonite saturation state (W) of seawater at 25 infinity C. Calcification rate of a massive coral Porites lutea cultured in a beaker showed a linear increase with increasing Waragonite values (1.08-7.77) of seawater. The increasing trend of calcification rate (c) for W is expressed as an equation, c = aW + b (a, b: constants). When W was larger than ~4, the coral samples calcified during nighttime, indicating an evidence of dark calcification. This study strongly suggests that calcification of Porites lutea depends on W of ambient seawater. A decrease in saturation state of seawater due to increased pCO2 may decrease reef-building capacity of corals through reducing calcification rate of corals.","['Ohde, Shigeru', 'Hossain, Mirza M Mozaffar']",https://doi.pangaea.de/10.1594/PANGAEA.721879?format=textfile,2004,PANGAEA.721879,Ohde_2004_721879
https://doi.pangaea.de/10.1594/PANGAEA.944162,Seawater carbonate chemistry and Cu accumulation and cellular toxicity in the Pacific Oyster Crassostrea gigas,"['Animalia', 'Behaviour', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Crassostrea gigas', 'Inorganic toxins', 'Laboratory experiment', 'Mollusca', 'North Pacific', 'Other metabolic rates', 'Other studied parameter or process', 'Respiration', 'Single species', 'Temperate']","Ocean acidification (OA) has been found to increase the release of free Cu2+ in seawater. However, only a handful of studies have investigated the influence of OA on Cu accumulation and cellular toxicity in bivalve species. In this study, Pacific oysters, Crassostrea gigas, were exposed to 25 μg/L Cu2+ at three pH levels (8.1, 7.8 and 7.6) for 14 and 28 days. Physiological and histopathological parameters [(clearance rate (CR), respiration rate (RR), histopathological damage and condition index (CI)), oxidative stress and neurotoxicity biomarkers [superoxide dismutase (SOD) and glutathione transferase (GST) activities, lipid peroxidation (LPO) and acetylcholinesterase (AChE) activity], combined with glycolytic enzyme activities [pyruvate kinase (PK) and hexokinase (HK)] were investigated in C. gigas. The bioconcentration of Cu was increased in soft tissues of Cu-exposed oysters under OA. Our results suggest that both OA and Cu could lead to physiological disturbance, oxidative stress, cellular damage, disturbance in energy metabolism and neurotoxicity in oysters. The inhibited CR, increased glycolytic enzymes activities and decreased CI suggested that the energy metabolism strategy adopted by oysters was not sustainable in the long term. Furthermore, integrated biomarker response (IBR) results found that OA and Cu exposure lead to severe stress to oysters, and co-exposure was the most stressful condition. Results from this study highlight the need to include OA in future environmental assessments of pollutants and hazardous materials to better elucidate the risks of those environmental perturbations.","['Cao, Ruiwen', 'Zhang, Tianyu', 'Li, Xiao', 'Zhao, Y', 'Wang, Qing', 'Yang, Dinglong', 'Qu, Yi', 'Liu, Hui', 'Zhao, Jianmin']",https://doi.pangaea.de/10.1594/PANGAEA.944162?format=textfile,2019,PANGAEA.944162,Cao_2019_944162
https://doi.pangaea.de/10.1594/PANGAEA.912848,"Seawater carbonate chemistry and survival, growth and behavior of a coral reef fish","['Acanthochromis polyacanthus', 'Animalia', 'Behaviour', 'Chordata', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Mortality/Survival', 'Nekton', 'Other', 'Pelagos', 'Single species', 'South Pacific', 'Temperature', 'Tropical']","Recent studies demonstrate that diel CO2 cycles, such as those prevalent in many shallow water habitats, can potentially modify the effects of ocean acidification conditions on marine organisms. However, whether the interaction between elevated CO2 and diel CO2 cycles is further modified by elevated temperature is unknown. To test this, we reared juvenile spiny damselfish, Acanthochromis polyacanthus, for 11 weeks in two stable (450 and 1000 μatm) and two diel- cycling elevated CO2 treatments (1000 ± 300 and 1000 ± 500 μatm) at both current-day (29°C) and projected future temperature (31°C). We measured the effects on survivorship, growth, behavioral lateralization, activity, boldness and escape performance (fast starts). A significant interaction between CO2 and temperature was only detected for survivorship. Survival was lower in the two cycling CO2 treatments at 31°C compared with 29°C but did not differ between temperatures in the two stable CO2 treatments. In other traits we observed independent effects of elevated CO2, and interactions between elevated CO2 and diel CO2 cycles, but these effects were not influenced by temperature. There was a trend toward decreased growth in fish reared under stable elevated CO2 that was counteracted by diel CO2 cycles, with fish reared under cycling CO2 being significantly larger than fish reared under stable elevated CO2. Diel CO2 cycles also mediated the negative effect of elevated CO2 on behavioral lateralization, as previously reported. Routine activity was reduced in the 1000 ± 500 μatm CO2 treatment compared to control fish. In contrast, neither boldness nor fast-starts were affected by any of the CO2 treatments. Elevated temperature had significant independent effects on growth, routine activity and fast start performance. Our results demonstrate that diel CO2 cycles can significantly modify the growth and behavioral responses of fish under elevated CO2 and that these effects are not altered by elevated temperature, at least in this species. Our findings add to a growing body of work that highlights the critical importance of incorporating natural CO2 variability in ocean acidification experiments to more accurately assess the effects of ocean climate change on marine ecosystems.","['Jarrold, Michael', 'Munday, Philip L']",https://doi.pangaea.de/10.1594/PANGAEA.912848?format=textfile,2018,PANGAEA.912848,Jarrold_2018_912848
https://doi.pangaea.de/10.1594/PANGAEA.873191,Warming and acidification effects on planktonic heterotrophic Pico- and Nanoflagellates in a mesocosm experiment,"['Baltic Sea', 'Biomass/Abundance/Elemental composition', 'Coast and continental shelf', 'Community composition and diversity', 'Entire community', 'Laboratory experiment', 'Mesocosm or benthocosm', 'Pelagos', 'Temperate', 'Temperature']","We studied the response of the heterotrophic flagellate (HF) community to the combined impact of warming and ocean acidification in a mesocosm experiment with a plankton community from the western Baltic Sea. We performed a quantitative analysis of the response at the level of total biomass and size classes and a semi-quantitative one at the level of individual taxa. Total biomass of HF was significantly lower under higher temperatures while there was no significant effect of CO2. The mean biomass of the picoflagellates did not respond to temperature while the three nanoflagellate size classes (class limits 3, 5, 8, 15 ?m) responded negatively to warming while not responding to CO2. The taxon-level results indicate that heterotrophic flagellates do not form a homogenous trophic guild, as often assumed in pelagic food web studies. Instead, the heterotrophic flagellates formed a ?food web within the food web?. There was a pronounced succession of flagellates leading from a dominance of bacterivores and colloidal matter feeders before the phytoplankton bloom to omnivorous feeders preying upon phytoplankton and heterotrophic flagellates during and after the bloom. This complex intraguild predation patterns probably dampened the response to experimental treatments.","['Moustaka-Gouni, Maria', 'Kormas, Konstantinos A', 'Scotti, Marco', 'Vardaka, S', 'Sommer, Ulrich']",https://doi.pangaea.de/10.1594/PANGAEA.873191?format=textfile,2016,PANGAEA.873191,Moustaka-Gouni_2016_873191
https://doi.pangaea.de/10.1594/PANGAEA.901016,"Seawater carbonate chemistry and respiration rate of Skagerrak invertebrates during experiments at Kristineberg, Sweden","['Amphiura filiformis', 'Animalia', 'Arthropoda', 'Asterias rubens', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Brissopsis lyrifera', 'Chordata', 'Ciona intestinalis', 'Coast and continental shelf', 'Echinodermata', 'Laboratory experiment', 'Littorina littorea', 'Mollusca', 'Mytilus edulis', 'North Atlantic', 'Ophiocomina nigra', 'Ophiothrix fragilis', 'Oxygen', 'Pagurus bernhardus', 'Psammechinus miliaris', 'Respiration', 'Single species', 'Tarebia granifera', 'Temperate']","Coastal hypoxia is a problem that is predicted to increase rapidly in the future. At the same time, we are facing rising atmospheric CO2 concentrations, which are increasing the pCO2 and acidity of coastal waters. These two drivers are well studied in isolation; however, the coupling of low O2 and pH is likely to provide a more significant respiratory challenge for slow moving and sessile invertebrates than is currently predicted. The Gullmar Fjord in Sweden is home to a range of habitats, such as sand and mud flats, seagrass beds, exposed and protected shorelines and rocky bottoms. Moreover, it has a history of both natural and anthropogenically enhanced hypoxia as well as North Sea upwelling, where salty water reaches the surface towards the end of summer and early autumn. A total of 11 species (Crustacean, Chordate, Echinoderm and Mollusc) of these ecosystems were exposed to four different treatments (high or low oxygen and low or high CO2; varying pCO2 of 450 and 1300 µatm and O2 concentrations of 2-3.5 and 9-10 mg/L) and respiration measured after 3 and 6 days, respectively. This allowed us to evaluate respiration responses of species of contrasting habitats to single and multiple stressors. Results show that respiratory responses were highly species specific as we observed both synergetic as well as antagonistic responses, and neither phylum nor habitat explained trends in respiratory responses. Management plans should avoid the generalized assumption that combined stressors will result in multiplicative effects and focus attention on alleviating hypoxia in the region.","['Fontanini, Aisling', 'Steckbauer, Alexandra', 'Dupont, Sam', 'Duarte, Carlos Manuel']",https://doi.pangaea.de/10.1594/PANGAEA.901016?format=textfile,2018,PANGAEA.901016,Fontanini_2018_901016
https://doi.pangaea.de/10.1594/PANGAEA.922147,Seawater carbonate chemistry and aerobic capacities and swimming performance of polar cod (Boreogadus saida),"['Animalia', 'Arctic', 'Behaviour', 'Boreogadus saida', 'Chordata', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Nekton', 'Pelagos', 'Polar', 'Respiration', 'Single species', 'Temperature']","Oceans are experiencing increasing acidification in parallel to a distinct warming trend in consequence of ongoing climate change. Rising seawater temperatures are mediating a northward shift in distribution of Atlantic cod (Gadus morhua), into the habitat of polar cod (Boreogadus saida), that is associated with retreating cold water masses. This study investigates the competitive strength of the co-occurring gadoids under ocean acidification and warming (OAW) scenarios. Therefore, we incubated specimens of both species in individual tanks for 4 months, under different control and projected temperatures (polar cod: 0, 3, 6, 8 °C, Atlantic cod: 3, 8, 12, 16 °C) and PCO2 conditions (390 and 1170 µatm) and monitored growth, feed consumption and standard metabolic rate. Our results revealed distinct temperature effects on both species. While hypercapnia by itself had no effect, combined drivers caused nonsignificant trends. The feed conversion efficiency of normocapnic polar cod was highest at 0 °C, while optimum growth performance was attained at 6 °C; the long-term upper thermal tolerance limit was reached at 8 °C. OAW caused only slight impairments in growth performance. Under normocapnic conditions, Atlantic cod consumed progressively increasing amounts of feed than individuals under hypercapnia despite maintaining similar growth rates during warming. The low feed conversion efficiency at 3 °C may relate to the lower thermal limit of Atlantic cod. In conclusion, Atlantic cod displayed increased performance in the warming Arctic such that the competitive strength of polar cod is expected to decrease under future OAW conditions.","['Kunz, Kristina Lore', 'Claireaux, Guy', 'Pörtner, Hans-Otto', 'Knust, Rainer', 'Mark, Felix Christopher']",https://doi.pangaea.de/10.1594/PANGAEA.922147?format=textfile,2018,PANGAEA.922147,Kunz_2018_922147
https://doi.pangaea.de/10.1594/PANGAEA.880156,Seawater carbonate chemistry and fertilization success of red abalone,"['Animalia', 'Benthic animals', 'Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Haliotis rufescens', 'Laboratory experiment', 'Mollusca', 'North Pacific', 'Oxygen', 'Reproduction', 'Single species', 'Temperate', 'Temperature']","Acidification, deoxygenation, and warming are escalating changes in coastal waters throughout the world ocean, with potentially severe consequences for marine life and ocean-based economies. To examine the influence of these oceanographic changes on a key biological process, we measured the effects of current and expected future conditions in the California Current Large Marine Ecosystem on the fertilization success of the red abalone (Haliotis rufescens). Laboratory experiments were used to assess abalone fertilization success during simultaneous exposure to various levels of seawater pH (gradient from 7.95 to 7.2), dissolved oxygen (DO) (60 and 180 µm/kg SW) and temperature (9, 13, and 18 °C). Fertilization success declined continuously with decreasing pH but dropped precipitously below a threshold near pH 7.55 in cool (9 °C upwelling) to average (13 °C) seawater temperatures. Variation in DO had a negligible effect on fertilization. In contrast, warmer waters (18 °C) often associated with El Nino Southern Oscillation conditions in central California acted antagonistically with decreasing pH, largely reducing the strong negative influence below the pH threshold. Experimental approaches that examine the interactive effects of multiple environmental drivers and also strive to characterize the functional response of organisms along gradients in environmental change are becoming increasingly important in advancing our understanding of the real-world consequences of changing ocean conditions.","['Boch, Charles A', 'Litvin, Steven Y', 'Micheli, Fiorenza', 'De Leo, Giulio', 'Aalto, Emil A', 'Lovera, Christopher', 'Woodson, C Brock', 'Monismith, Stephen', 'Barry, J P']",https://doi.pangaea.de/10.1594/PANGAEA.880156?format=textfile,2017,PANGAEA.880156,Boch_2017_880156
https://doi.pangaea.de/10.1594/PANGAEA.890816,"Seawater carbonate chemistry and primary productivity, bacterial productivity, and the accumulation of chlorophyll a (Chl a) and particulate organic matter (POM) of coastal marine microbial community in Prydz Bay","['Antarctic', 'Antarctic', 'Biomass/Abundance/Elemental composition', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Entire community', 'Laboratory experiment', 'Other metabolic rates', 'Pelagos', 'Polar', 'Primary production/Photosynthesis']",,"['Deppeler, Stacy', 'Petrou, Katherina', 'Schulz, Kai Georg', 'Westwood, Karen', 'Pearce, Imojen', 'McKinlay, John', 'Davidson, Andrew T']",https://doi.pangaea.de/10.1594/PANGAEA.890816?format=textfile,2018,PANGAEA.890816,Deppeler_2018_890816
https://doi.pangaea.de/10.1594/PANGAEA.908836,Seawater carbonate chemistry and accumulation and cellular responsiveness to cadmium in mussels Mytilus galloprovincialis,"['Animalia', 'Benthic animals', 'Benthos', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Immunology/Self-protection', 'Inorganic toxins', 'Laboratory experiment', 'Mediterranean Sea', 'Mollusca', 'Mytilus galloprovincialis', 'Single species', 'Temperate', 'Temperature']","Ocean warming and acidification could represent an additional threat to marine organisms already coping with other anthropogenic impacts, such as chemical contamination in coastal areas. In this study, interactions between such multiple stressors and their synergistic effects in terms of accumulation, detoxification and biological effects of metals were investigated in the Mediterranean mussel Mytilus galloprovincialis. Organisms sampled during the winter period were exposed for 28 days to different combinations of two temperatures (10 °C and 15 °C), two pH/pCO2 (8.20/ 400µatm and 7.4/3000µatm) and two cadmium concentrations (0 and 20 µg/L). Cadmium concentrations increased in digestive glands and gills of metal-exposed mussels and were further enhanced by co-exposure at higher temperature. Interactive effects of temperature and/or pH were observed on Cd-mediated metallothionein induction, responsiveness of antioxidant system and onset of oxidative damages in lipids, with tissue-specific effects. Immunological effects showed a generalized sensitivity of lysosomal membrane stability toward the investigated stressors with major effects in co-exposed organisms. Cadmium and temperature affected phagocytosis efficiency and composition of haemocyte populations probably influencing the micronucleus frequency through varied mitotic rate. Several differences were highlighted between these results and those previously obtained from mussels exposed in summer, supporting the importance of season when addressing the tolerance of temperate organisms to variations of environmental factors. The elaboration of the whole biomarker results through weighted criteria allowed to summarize specific hazard indices, highlighting tissue-specific sensitivity toward multiple stressors and the need of improving the knowledge on interactions between multiple stressors.","['Nardi, Alessandro', 'Benedetti, Maura', ""d'Errico, Giuseppe"", 'Fattorini, Daniele', 'Regoli, Francesco']",https://doi.pangaea.de/10.1594/PANGAEA.908836?format=textfile,2018,PANGAEA.908836,Nardi_2018_908836
